,Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Sumperemp
6586,Hospital 715,District 34,Instrument 5,1920,8.384279475982533
6587,Hospital 715,District 34,Instrument 7,3780,16.50655021834061
6588,Hospital 715,District 39,Instrument 7,836263,139377.16666666666
6589,Hospital 715,District 41,Instrument 2,128160,678.0952380952381
6590,Hospital 715,District 41,Instrument 3,120150,635.7142857142857
6591,Hospital 715,District 48,Instrument 2,144000,72000.0
6592,Hospital 715,District 52,Instrument 7,149306,149306.0
6593,Hospital 716,District 13,Instrument 2,446714,111.42778747817411
6594,Hospital 716,District 13,Instrument 3,18767,4.681217261162384
6595,Hospital 716,District 13,Instrument 5,134596,33.573459715639814
6596,Hospital 716,District 34,Instrument 2,2268,2268.0
6597,Hospital 716,District 34,Instrument 3,7368,7368.0
6598,Hospital 718,District 13,Instrument 2,1014,56.333333333333336
6599,Hospital 718,District 13,Instrument 4,702,39.0
6600,Hospital 718,District 13,Instrument 5,1014,56.333333333333336
6601,Hospital 718,District 20,Instrument 2,23302,76.65131578947368
6602,Hospital 718,District 20,Instrument 3,199099,654.9309210526316
6603,Hospital 718,District 32,Instrument 5,2280,21.11111111111111
6604,Hospital 718,District 41,Instrument 2,3666,11.042168674698795
6605,Hospital 718,District 41,Instrument 3,4899,14.756024096385541
6606,Hospital 719,District 20,Instrument 2,13660,197.97101449275362
6607,Hospital 719,District 20,Instrument 3,276,4.0
6608,Hospital 72,District 20,Instrument 2,31650,277.63157894736844
6609,Hospital 72,District 20,Instrument 3,58320,511.57894736842104
6610,Hospital 72,District 28,Instrument 2,13213,6606.5
6611,Hospital 72,District 28,Instrument 3,12026,6013.0
6612,Hospital 72,District 41,Instrument 2,149838,66.77272727272727
6613,Hospital 72,District 41,Instrument 3,165060,73.55614973262033
6614,Hospital 72,District 41,Instrument 5,6120,2.727272727272727
6615,Hospital 72,District 50,Instrument 2,12960,12960.0
6616,Hospital 72,District 50,Instrument 3,15150,15150.0
6617,Hospital 720,District 13,Instrument 2,16254,39.45145631067961
6618,Hospital 720,District 28,Instrument 3,112440,133.53919239904988
6619,Hospital 720,District 34,Instrument 2,1320,62.857142857142854
6620,Hospital 720,District 50,Instrument 3,5961,5961.0
6621,Hospital 721,District 20,Instrument 2,39570,92.66978922716628
6622,Hospital 721,District 20,Instrument 3,17700,41.4519906323185
6623,Hospital 722,District 17,Instrument 2,15924,15924.0
6624,Hospital 723,District 13,Instrument 2,3906,5.046511627906977
6625,Hospital 723,District 13,Instrument 3,120,0.15503875968992248
6626,Hospital 723,District 20,Instrument 2,55482,55482.0
6627,Hospital 723,District 20,Instrument 3,360,360.0
6628,Hospital 724,District 13,Instrument 2,70584,441.15
6629,Hospital 724,District 13,Instrument 3,7908,49.425
6630,Hospital 724,District 13,Instrument 4,11448,71.55
6631,Hospital 724,District 13,Instrument 5,30120,188.25
6632,Hospital 725,District 13,Instrument 2,72147,59.185397867104186
6633,Hospital 725,District 13,Instrument 3,9000,7.383100902378999
6634,Hospital 725,District 13,Instrument 5,22590,18.53158326497129
6635,Hospital 725,District 20,Instrument 2,15107,265.03508771929825
6636,Hospital 725,District 20,Instrument 3,20076,352.2105263157895
6637,Hospital 725,District 20,Instrument 7,5460,95.78947368421052
6638,Hospital 726,District 15,Instrument 5,12000,240.0
6639,Hospital 726,District 17,Instrument 2,2073,138.2
6640,Hospital 726,District 34,Instrument 2,951,67.92857142857143
6641,Hospital 726,District 34,Instrument 3,792,56.57142857142857
6642,Hospital 726,District 39,Instrument 2,27675,27675.0
6643,Hospital 726,District 41,Instrument 2,33625,6.310998498498498
6644,Hospital 726,District 41,Instrument 3,22237,4.173611111111111
6645,Hospital 726,District 41,Instrument 5,29532,5.542792792792793
6646,Hospital 726,District 41,Instrument 8,207000,38.851351351351354
6647,Hospital 727,District 13,Instrument 2,94560,60.46035805626598
6648,Hospital 727,District 13,Instrument 3,9006,5.758312020460358
6649,Hospital 727,District 13,Instrument 5,45626,29.172634271099746
6650,Hospital 727,District 15,Instrument 2,22697,74.41639344262295
6651,Hospital 727,District 15,Instrument 3,15328,50.25573770491803
6652,Hospital 727,District 17,Instrument 2,846719,381.748872858431
6653,Hospital 727,District 17,Instrument 3,169145,76.26014427412083
6654,Hospital 727,District 17,Instrument 4,874,0.39404869251578
6655,Hospital 727,District 18,Instrument 2,58710,2.185778108711839
6656,Hospital 727,District 19,Instrument 7,168143,8.788574116663183
6657,Hospital 727,District 20,Instrument 2,210719,163.0952012383901
6658,Hospital 727,District 20,Instrument 3,697808,540.0990712074304
6659,Hospital 727,District 21,Instrument 2,143700,143700.0
6660,Hospital 727,District 21,Instrument 3,47850,47850.0
6661,Hospital 727,District 21,Instrument 5,8724,8724.0
6662,Hospital 727,District 21,Instrument 7,4390,4390.0
6663,Hospital 727,District 28,Instrument 2,270000,41.570438799076214
6664,Hospital 727,District 28,Instrument 3,191610,29.501154734411084
6665,Hospital 727,District 29,Instrument 2,169,0.0475119482710149
6666,Hospital 727,District 29,Instrument 3,125536,35.292662355917905
6667,Hospital 727,District 32,Instrument 2,58867,189.28295819935693
6668,Hospital 727,District 32,Instrument 3,77497,249.18649517684887
6669,Hospital 727,District 32,Instrument 5,30174,97.02250803858522
6670,Hospital 727,District 34,Instrument 2,41136,61.85864661654136
6671,Hospital 727,District 34,Instrument 3,41289,62.08872180451128
6672,Hospital 727,District 34,Instrument 4,413,0.6210526315789474
6673,Hospital 727,District 34,Instrument 5,32400,48.721804511278194
6674,Hospital 727,District 34,Instrument 7,1080,1.6240601503759398
6675,Hospital 727,District 39,Instrument 2,189558,7582.32
6676,Hospital 727,District 41,Instrument 2,198000,80.45509955302722
6677,Hospital 727,District 41,Instrument 3,166950,67.83827712312068
6678,Hospital 727,District 48,Instrument 2,198000,387.4755381604697
6679,Hospital 727,District 50,Instrument 5,359799,359799.0
6680,Hospital 727,District 8,Instrument 2,117630,66.60815402038506
6681,Hospital 728,District 13,Instrument 2,167940,48.83396336144228
6682,Hospital 728,District 13,Instrument 3,27000,7.851119511485897
6683,Hospital 728,District 39,Instrument 4,3763,209.05555555555554
6684,Hospital 731,District 18,Instrument 2,272417,7.818862834017393
6685,Hospital 731,District 18,Instrument 3,424128,12.17324416635573
6686,Hospital 731,District 18,Instrument 5,2828,0.08116873798111421
6687,Hospital 731,District 18,Instrument 7,271193,7.783731810223587
6688,Hospital 731,District 50,Instrument 7,45390,45390.0
6689,Hospital 732,District 13,Instrument 3,5070,5070.0
6690,Hospital 732,District 2,Instrument 2,17136,17136.0
6691,Hospital 732,District 41,Instrument 2,6186,154.65
6692,Hospital 732,District 41,Instrument 3,15225,380.625
6693,Hospital 733,District 20,Instrument 2,26340,36.94249649368864
6694,Hospital 733,District 20,Instrument 3,9764,13.694249649368864
6695,Hospital 734,District 18,Instrument 2,186223,186223.0
6696,Hospital 734,District 18,Instrument 5,34132,34132.0
6697,Hospital 736,District 20,Instrument 2,210894,68.38326848249027
6698,Hospital 736,District 20,Instrument 3,72363,23.464007782101167
6699,Hospital 736,District 48,Instrument 2,21600,21600.0
6700,Hospital 737,District 13,Instrument 2,229104,443.1411992263056
6701,Hospital 737,District 13,Instrument 3,130480,252.37911025145067
6702,Hospital 737,District 13,Instrument 4,28415,54.96131528046422
6703,Hospital 737,District 20,Instrument 2,95348,189.18253968253967
6704,Hospital 737,District 20,Instrument 3,1930,3.8293650793650795
6705,Hospital 737,District 41,Instrument 2,101130,266.13157894736844
6706,Hospital 737,District 41,Instrument 3,77574,204.1421052631579
6707,Hospital 737,District 41,Instrument 5,27600,72.63157894736842
6708,Hospital 737,District 50,Instrument 2,265775,265775.0
6709,Hospital 737,District 50,Instrument 3,231402,231402.0
6710,Hospital 738,District 20,Instrument 2,1573,11.827067669172932
6711,Hospital 738,District 20,Instrument 3,1847,13.887218045112782
6712,Hospital 739,District 15,Instrument 2,7444,7444.0
6713,Hospital 739,District 20,Instrument 2,2815,8.993610223642172
6714,Hospital 739,District 20,Instrument 3,552,1.7635782747603834
6715,Hospital 739,District 34,Instrument 2,1302,100.15384615384616
6716,Hospital 739,District 34,Instrument 3,1104,84.92307692307692
6717,Hospital 74,District 13,Instrument 2,10035,32.06070287539936
6718,Hospital 74,District 13,Instrument 5,9624,30.747603833865814
6719,Hospital 74,District 17,Instrument 2,4349,173.96
6720,Hospital 74,District 20,Instrument 2,75858,211.89385474860336
6721,Hospital 74,District 20,Instrument 3,43920,122.68156424581005
6722,Hospital 74,District 20,Instrument 7,8210,22.932960893854748
6723,Hospital 74,District 34,Instrument 2,8390,38.663594470046085
6724,Hospital 74,District 34,Instrument 3,3189,14.695852534562212
6725,Hospital 74,District 34,Instrument 4,2095,9.654377880184331
6726,Hospital 74,District 34,Instrument 7,1350,6.221198156682028
6727,Hospital 74,District 34,Instrument 8,1458,6.71889400921659
6728,Hospital 74,District 8,Instrument 2,15870,52.9
6729,Hospital 740,District 15,Instrument 2,2616,2616.0
6730,Hospital 740,District 15,Instrument 3,576,576.0
6731,Hospital 740,District 39,Instrument 2,25447,16.249680715197957
6732,Hospital 740,District 39,Instrument 7,2379867,1519.7107279693487
6733,Hospital 740,District 50,Instrument 2,714,714.0
6734,Hospital 741,District 13,Instrument 2,309633,1228.702380952381
6735,Hospital 741,District 13,Instrument 3,456710,1812.3412698412699
6736,Hospital 741,District 13,Instrument 8,24010,95.27777777777777
6737,Hospital 741,District 15,Instrument 2,2520,132.6315789473684
6738,Hospital 741,District 20,Instrument 2,39816,146.92250922509226
6739,Hospital 741,District 20,Instrument 3,22088,81.50553505535055
6740,Hospital 741,District 41,Instrument 2,23941,9.59559118236473
6741,Hospital 741,District 41,Instrument 3,4321,1.7318637274549098
6742,Hospital 741,District 41,Instrument 8,53266,21.349098196392784
6743,Hospital 742,District 12,Instrument 2,23040,23040.0
6744,Hospital 742,District 12,Instrument 3,9600,9600.0
6745,Hospital 742,District 13,Instrument 2,2430,2430.0
6746,Hospital 742,District 13,Instrument 3,10818,10818.0
6747,Hospital 742,District 13,Instrument 4,52938,52938.0
6748,Hospital 742,District 17,Instrument 2,4302,4302.0
6749,Hospital 742,District 17,Instrument 3,4848,4848.0
6750,Hospital 742,District 18,Instrument 5,4783,4783.0
6751,Hospital 742,District 2,Instrument 2,10800,10800.0
6752,Hospital 742,District 2,Instrument 3,17345,17345.0
6753,Hospital 742,District 20,Instrument 2,46038,46038.0
6754,Hospital 742,District 20,Instrument 3,95268,95268.0
6755,Hospital 742,District 28,Instrument 2,15318,15318.0
6756,Hospital 742,District 28,Instrument 3,360,360.0
6757,Hospital 742,District 28,Instrument 4,799,799.0
6758,Hospital 742,District 32,Instrument 2,6336,6336.0
6759,Hospital 742,District 32,Instrument 3,1920,1920.0
6760,Hospital 742,District 32,Instrument 4,9360,9360.0
6761,Hospital 742,District 32,Instrument 8,30060,30060.0
6762,Hospital 742,District 34,Instrument 2,313,313.0
6763,Hospital 742,District 41,Instrument 2,48348,48348.0
6764,Hospital 742,District 41,Instrument 3,78120,78120.0
6765,Hospital 742,District 41,Instrument 5,48294,48294.0
6766,Hospital 742,District 48,Instrument 2,2340,2340.0
6767,Hospital 742,District 48,Instrument 3,11760,11760.0
6768,Hospital 742,District 8,Instrument 2,2700,2700.0
6769,Hospital 743,District 13,Instrument 5,12160,5.88861985472155
6770,Hospital 743,District 28,Instrument 2,198715,63.609154929577464
6771,Hospital 743,District 28,Instrument 3,48186,15.424455825864277
6772,Hospital 743,District 28,Instrument 4,9600,3.0729833546734957
6773,Hospital 743,District 28,Instrument 5,300624,96.23047375160051
6774,Hospital 743,District 28,Instrument 8,3585,1.1475672215108834
6775,Hospital 743,District 34,Instrument 2,2448,2448.0
6776,Hospital 743,District 34,Instrument 3,1104,1104.0
6777,Hospital 743,District 34,Instrument 4,144,144.0
6778,Hospital 743,District 41,Instrument 2,154052,84.50466264399341
6779,Hospital 743,District 41,Instrument 3,65970,36.18760285244103
6780,Hospital 743,District 50,Instrument 2,308733,308733.0
6781,Hospital 743,District 50,Instrument 3,211891,211891.0
6782,Hospital 745,District 50,Instrument 5,251041,251041.0
6783,Hospital 748,District 13,Instrument 2,191844,180.13521126760563
6784,Hospital 748,District 13,Instrument 3,4464,4.191549295774648
6785,Hospital 748,District 13,Instrument 5,1620,1.5211267605633803
6786,Hospital 748,District 15,Instrument 2,172020,270.04709576138146
6787,Hospital 748,District 15,Instrument 5,4200,6.593406593406593
6788,Hospital 748,District 15,Instrument 7,900,1.41287284144427
6789,Hospital 748,District 20,Instrument 2,26700,8.398867568417742
6790,Hospital 748,District 20,Instrument 3,286028,89.97420572507077
6791,Hospital 748,District 34,Instrument 2,29880,85.61604584527221
6792,Hospital 748,District 34,Instrument 3,15252,43.702005730659025
6793,Hospital 748,District 34,Instrument 4,432,1.2378223495702005
6794,Hospital 748,District 39,Instrument 2,40500,40500.0
6795,Hospital 749,District 20,Instrument 2,1800,8.49056603773585
6796,Hospital 749,District 34,Instrument 2,144,144.0
6797,Hospital 749,District 34,Instrument 3,480,480.0
6798,Hospital 749,District 41,Instrument 3,74378,33.83894449499545
6799,Hospital 749,District 41,Instrument 5,7500,3.4121929026387625
6800,Hospital 749,District 41,Instrument 8,375919,171.0277525022748
6801,Hospital 75,District 13,Instrument 2,1848,49.945945945945944
6802,Hospital 75,District 13,Instrument 3,480,12.972972972972974
6803,Hospital 75,District 20,Instrument 2,402,6.7
6804,Hospital 75,District 20,Instrument 3,433,7.216666666666667
6805,Hospital 750,District 20,Instrument 2,430,3.909090909090909
6806,Hospital 750,District 28,Instrument 2,9156,66.83211678832117
6807,Hospital 750,District 50,Instrument 2,51235,51235.0
6808,Hospital 750,District 50,Instrument 3,8800,8800.0
6809,Hospital 751,District 13,Instrument 2,7110,0.9777227722772277
6810,Hospital 751,District 37,Instrument 2,8742,301.44827586206895
6811,Hospital 751,District 37,Instrument 3,1932,66.62068965517241
6812,Hospital 751,District 41,Instrument 2,4422,884.4
6813,Hospital 751,District 41,Instrument 3,1500,300.0
6814,Hospital 753,District 13,Instrument 3,10179,44.064935064935064
6815,Hospital 753,District 13,Instrument 4,17937,77.64935064935065
6816,Hospital 753,District 2,Instrument 2,57008,57008.0
6817,Hospital 754,District 17,Instrument 2,2791,2791.0
6818,Hospital 754,District 2,Instrument 2,24434,102.23430962343096
6819,Hospital 754,District 2,Instrument 3,420,1.7573221757322175
6820,Hospital 754,District 28,Instrument 2,4980,8.767605633802816
6821,Hospital 754,District 28,Instrument 3,12918,22.742957746478872
6822,Hospital 754,District 32,Instrument 2,11844,11844.0
6823,Hospital 754,District 32,Instrument 3,9072,9072.0
6824,Hospital 755,District 13,Instrument 2,53778,176.90131578947367
6825,Hospital 755,District 13,Instrument 3,381936,1256.3684210526317
6826,Hospital 755,District 13,Instrument 4,88800,292.10526315789474
6827,Hospital 755,District 13,Instrument 5,11935,39.25986842105263
6828,Hospital 755,District 18,Instrument 2,1773873,48.76626804123711
6829,Hospital 755,District 18,Instrument 4,127957,3.5177182130584193
6830,Hospital 755,District 18,Instrument 5,69358,1.9067491408934707
6831,Hospital 755,District 18,Instrument 7,117586,3.2326048109965635
6832,Hospital 755,District 25,Instrument 2,26978,329.0
6833,Hospital 755,District 50,Instrument 2,146681,146681.0
6834,Hospital 755,District 50,Instrument 3,7125,7125.0
6835,Hospital 755,District 50,Instrument 7,22551,22551.0
6836,Hospital 756,District 15,Instrument 2,76500,214.28571428571428
6837,Hospital 756,District 15,Instrument 3,240,0.6722689075630253
6838,Hospital 756,District 20,Instrument 2,55872,1074.4615384615386
6839,Hospital 756,District 20,Instrument 3,38526,740.8846153846154
6840,Hospital 756,District 28,Instrument 5,69005,4.007957251553697
6841,Hospital 756,District 34,Instrument 7,570,1.7272727272727273
6842,Hospital 756,District 34,Instrument 8,3780,11.454545454545455
6843,Hospital 756,District 48,Instrument 2,18000,1.885014137606032
6844,Hospital 756,District 48,Instrument 3,1800,0.1885014137606032
6845,Hospital 756,District 48,Instrument 7,12000,1.2566760917373547
6846,Hospital 756,District 50,Instrument 5,41739,41739.0
6847,Hospital 757,District 13,Instrument 2,1106,110.6
6848,Hospital 757,District 13,Instrument 3,12182,1218.2
6849,Hospital 757,District 20,Instrument 2,123809,123809.0
